text,fiscal_period_ref,speaker,role,page,section,reporting_period,date_of_call
"Preferred Rewards kicked in. And all that has led to higher and higher balance retention per account and then also more accounts. And so we've probably grown in the consumer from, I think, around $300 billion at the beginning of 2010, '11 to now at $900 billion. Now there's economic growth and economy grows, but that's way outsized.",quarter,Brian Moynihan,CEO,34,Q and A,Q1_2024,2024-04-16
"And that's what's driven the real value of the deposit franchise. And then wealth management, again, after Merrill putting together and then driving that core aspects between the team there, has kept us up to $300 billion. That's from $200-and-something billion pre-pandemic and probably less than that, I think it was $200 billion at the time of the merger. So all these things are just part of it, and the GTS business investments that have driven those products.",quarter,Brian Moynihan,CEO,34,Q and A,Q1_2024,2024-04-16
"So that spread is high and growing again, which is kind of counterintuitive to the narrative that one of your colleagues mentioned earlier, which is leave aside all the quantitative tightening, all the interest rate and all the stuff that's supposed to happen. Quarter after quarter, we're now growing the amount of deposits over the top of the loans and the loans, hopefully, will kick back in and grow a little faster. But they still won't use a lot of those balances up, and so we feel very good about that position. And those deposits, as you can see on the bottom of Page 8 on the left-hand side, all-in cost is 193 basis points against the Fed funds rate, the 5.5%.",quarter,Brian Moynihan,CEO,34,Q and A,Q1_2024,2024-04-16
"And the rate of change in those deposit prices have flattened out to be very modest linked quarter, and that's just a tremendous leverage for the company.",quarter,Brian Moynihan,CEO,34,Q and A,Q1_2024,2024-04-16
"Very helpful, Brian. Maybe as a follow-up, I think, Alastair, you pointed too that your CET1 ratio is if Basel III endgame went in as originally proposed, you're very comfortable with it. Can you guys share with us what's the latest? We all read about the watering down of Basel III endgame. Do you guys have a sense when you may actually see a final proposal? And could it kick into next year possibly?",quarter,Gerard Cassidy,Analyst,34,Q and A,Q1_2024,2024-04-16
"Look, we don't have an update on the timing yet, Gerard. We're in the same place you are. We're kind of waiting for the rules to come out. And we're still listening for updates from the Fed chair and the vice chair, and we'll wait until we see those come out.",quarter,Alastair Borthwick,CFO,35,Q and A,Q1_2024,2024-04-16
"But the key is that we're sitting, even under the current interpretation we told you earlier on about any modifications, we're sitting on enough CET1 nominal amount, $197 billion. That exceeds what we did for the increase in RWA under the current version of the rules they propose. Anything that changes in that would be positive throughout. So we don't need to retain capital to meet those standards.",quarter,Brian Moynihan,CEO,35,Q and A,Q1_2024,2024-04-16
We don't -- so we're off and running.,quarter,Brian Moynihan,CEO,35,Q and A,Q1_2024,2024-04-16
"Appreciate it, Brian. Thank you.",quarter,Gerard Cassidy,Analyst,35,Q and A,Q1_2024,2024-04-16
We'll take that question from Jim Mitchell of Seaport Global.,quarter,Operator,Host,35,Q and A,Q1_2024,2024-04-16
"Morning, Jim.",quarter,Brian Moynihan,CEO,35,Q and A,Q1_2024,2024-04-16
"Hey. Good morning. Maybe just one last follow-up on that last question from Gerard. If Basel III is reduced, as Powell suggested, is it with limited loan growth just more likely to be put toward buybacks? Or do you see opportunities beyond just loan growth, whether it's building -- growing the trading balance sheet or other opportunities to deploy that capital to drive growth? Just curious how you deploy that.",quarter,Jim Mitchell,Analyst,35,Q and A,Q1_2024,2024-04-16
"Well, number one, our primary interest is to use the capital to support our customer businesses. So you've seen that happen in the markets business. As we said, it was one of the best quarters in a decade first quarters. That is a multiyear process of building up not only the balance sheet and capital committed to the business, but importantly also, the investment systems and technology and risk management and other things, if they continue to make money almost every trading day over the last several years.",quarter,Brian Moynihan,CEO,36,Q and A,Q1_2024,2024-04-16
"So that's where we'd like to use it, supporting that business, supporting loan business, supporting all the businesses. The reality is, it's outside of the capital markets business, then you go to loan growth. And that -- and the kind of loan growth in mid-single digits, that doesn't eat a lot of the capital up. So that is just there to be returned.",quarter,Brian Moynihan,CEO,36,Q and A,Q1_2024,2024-04-16
"And so we got two basic phenomena. One is we storehoused a bunch of capital. If you think about the last few years between the changes in CCAR a few years ago, that changed the capital dimension then the proposed rules, and then now whatever happens with them. So they were sort of sitting in pandemic.",quarter,Brian Moynihan,CEO,36,Q and A,Q1_2024,2024-04-16
"Before that, we were sitting on a fair amount of capital. That should be released over time here. And then secondly, the question will be what those rules are going forward. And then third would be what do you need to support the business, which again, that's our primary responsibility.",quarter,Brian Moynihan,CEO,36,Q and A,Q1_2024,2024-04-16
"But generally, that is a modest amount of capital. And so most of our desire is really deploying more expenses and technology investments, and we've gone from $3 billion to $3.8 billion in annual technology investments across the last couple of years, more branches. But that's more of an expense question than a capital question. All right.",quarter,Brian Moynihan,CEO,36,Q and A,Q1_2024,2024-04-16
"I think that's all Lee, correct? OK. Why don't we wrap it up here? Thank you for your time and attention. This quarter marks another quarter of strong organic growth across every businesses, continued this quarter. Good fees and what we call fees and commissions in the wealth management business, investment banking, and trading.",quarter,Brian Moynihan,CEO,37,Conclusion,Q1_2024,2024-04-16
"NII continues to outperform what we told you last quarter for the quarter, first quarter. We rolled that into second quarter, and we expect continued performance in that as we go through the trough and meet the second half of the year. We continue to manage expenses well into the inflation rate, and we start with strong capital and liquidity and a strong balance sheet.",quarter,Brian Moynihan,CEO,37,Conclusion,Q1_2024,2024-04-16
"So we are -- the team did a great job this quarter, and we look forward to talking to you next quarter. Thank you.",quarter,Brian Moynihan,CEO,37,Conclusion,Q1_2024,2024-04-16
[Operator signoff],quarter,Operator,Host,37,Conclusion,Q1_2024,2024-04-16
