text,fiscal_period_ref,speaker,role,page,section,reporting_period,date_of_call
"And just as a clarification, with the inflows you've seen recently in deposits with the crisis, this is in the US, obviously, are the betas tempering a little bit, how much those are going up? Is that slowing down, or not any change so far?",quarter,Vivek Juneja,Analyst,18,Q and A,Q1_2023,2023-04-14
"So a couple things I mentioned. So one, we did see inflows in the quarter associated with some of the sector turmoil. We've looked at kind of deposit levels from call it March 7th, March 8th through close to the end of March, and we certainly did see an uptick, call it probably a little bit under $30 billion or so of inflows in that period of time, with a good portion of that in our CCB, our Commercial Middle-Market client base.",quarter,Mark Mason,CFO,18,Q and A,Q1_2023,2023-04-14
"It's too soon to tell kind of how betas evolve, but we do think that a good portion of those deposits will likely be sticky. I think what's important here is that part of our strategy here is in fact growing operating deposits with our large multinational clients and our middle-market clients, and so we're going to continue to be focused on that.",quarter,Mark Mason,CFO,18,Q and A,Q1_2023,2023-04-14
"What's a little bit unclear is how the rate environment continues to evolve and what that means for how betas actually evolve, and we'll have to kind of wait and see. It's too soon to tell as it relates to that.",quarter,Mark Mason,CFO,18,Q and A,Q1_2023,2023-04-14
Thank you. Our next question will come from Ken Usdin with Jefferies. Your line is open.,quarter,Operator,Host,18,Q and A,Q1_2023,2023-04-14
"Thanks. Hey, Mark, just a follow-up on the credit. So you mentioned obviously that you moved your part of your CECL adjustment a little bit in your weightings, and you had previously talked about getting towards normalized card losses, I think you'd said by around the end of the year. So can you just given the changes that we're seeing ahead of us and definitely saw some normalization happen this quarter, can you just, are you still on line for that getting to that 3-3.5% and 5-5.5% in the respective card businesses by around year-end this year?",quarter,Ken Usdin,Analyst,19,Q and A,Q1_2023,2023-04-14
"Yeah, year-end, early next year, yes. We're still kind of on track, on trend for that. Again, I'd expect that they pick up a little bit after that before they start tapering down. But the answer to your question, Ken, is yes. That's still the timeline, fourth quarter, early 2024 reaching those normalized levels.",quarter,Mark Mason,CFO,19,Q and A,Q1_2023,2023-04-14
"Okay, cool. And then one more just follow-up. End-of-period deposits down 3%, you mentioned the taxes. Are the taxes, is the tax impact felt across the business? When I look at the deposits page, there are a lot of ins and there are a lot of outs on an end-of-period basis, and just trying to get a sense of like what areas might have been impacted by that tax seasonality and where there was just some of the other pieces that you've already talked through in terms of inflows, outflows, and everything else in between.",quarter,Ken Usdin,Analyst,19,Q and A,Q1_2023,2023-04-14
"Yeah, it's a good question. So, again, when you look at our deposits on an average basis, you see on page 26 that they tick up a little bit. If you look at it on an end of period basis, they're down about 3%, and essentially, intra-quarter, particularly in March as I mentioned earlier, we did see a sizable increase in flows. With that said, if you remember in the fourth quarter, we saw a nice run-up in deposits, and then we have the seasonality point that I referenced in my prepared remarks where we have both operational payments from our large TTS clients as well as tax payments with our TTS clients, also with Wealth clients to some extent kind of playing through the end-of-period deposits. And again, that for the most part is normal operating payments that we'd expect to see at this time of year.",quarter,Mark Mason,CFO,19,Q and A,Q1_2023,2023-04-14
So no surprises in what happened.,quarter,Jane Fraser,CEO,19,Q and A,Q1_2023,2023-04-14
Thank you. Our last question will come from Mike Mayo with Wells Fargo Securities. Your line is open.,quarter,Operator,Host,19,Q and A,Q1_2023,2023-04-14
"Hi. Just one clarification on that last answer. You said you had intra-quarter flows. Did you gain more deposits in the month of March, and was that in the US?",quarter,Mike Mayo,Analyst,19,Q and A,Q1_2023,2023-04-14
"Yes, that's what I was talking about, Mike, in terms of those flows. They did come largely in the US in the month of March, call it March 8th through kind of the end of March. They were overshadowed by these normal payments that I referenced, and we did, we still see good activity kind of even as we came through March and into early parts of April.",quarter,Mark Mason,CFO,20,Q and A,Q1_2023,2023-04-14
And that was both in the Institutional business that we saw the inflows as well as in PBWM.,quarter,Jane Fraser,CEO,20,Q and A,Q1_2023,2023-04-14
"Yes, in Wealth.",quarter,Mark Mason,CFO,20,Q and A,Q1_2023,2023-04-14
"And if you define deposits this way, I mean, if I'm oversimplifying, correct me, but, look, you have 5,000 multinationals you really target for payments, Capital Markets and Banking. Those companies have a lot of deposits, a lot of Services. That's the stickiness and that's where you said 80% of your clients in TTS have been with you for over 15 years.",quarter,Mike Mayo,Analyst,20,Q and A,Q1_2023,2023-04-14
"What if the deposits for those 5,000 multinationals, and I know I'm asking you to slice and dice in a little bit different way, but even just a general sense, because the reason I'm asking this is because I think there's a disconnect between showing percent of uninsured deposits as a measure of stickiness, and I don't think that's valid, and you've showed higher deposits even though you have a big percentage of uninsured deposits or maybe that doesn't matter as much as some front pages of newspapers are suggesting, so if you could address that.",quarter,Mike Mayo,Analyst,20,Q and A,Q1_2023,2023-04-14
"Yeah, thanks, Mike. Look, I'd tell you to turn to page 26 in the earnings presentation. We've broken down the deposits for each of the businesses that we have, and at the bottom, you see the TTS deposits, and this is where the 5,000 or so large multinational client deposits reside, and you can see the stability, as well as the steady growth in those deposits over time. And to your point, these are largely operational deposits that these clients have with us, and we shouldn't mistake rate sensitivity or betas with stickiness, right, and it's because these deposits tend to be quite sticky with us, as you can see here.",quarter,Mark Mason,CFO,20,Q and A,Q1_2023,2023-04-14
"Now, they're price-sensitive in the sense that as rates go up, we often have to reprice those. But remember, the relationships we have with these clients are broader than just deposit relationships, and that's what gives us the opportunity to adjust pricing accordingly with our deposits both in the US and outside of the US. And so the other page, in your own time you can look at it is the page prior to that which again speaks to the diversification of the portfolio but it also speaks to the length of time that many of these clients have been with us and have grown with us, and so nearly 80% of our deposits are from clients that have a greater than 15 year relationship with us, and that says a lot. And so anyway, those are the two points I'd make. Hopefully that addresses your question around the stickiness.",quarter,Mark Mason,CFO,20,Q and A,Q1_2023,2023-04-14
"Yeah, I often say it takes a root canal to extract us from the operations of our clients just because of exactly what we're talking about here, and that's also we see it even with the mid-market clients that are a growing portion here as well because we're helping them expand internationally, and that stickiness comes through and the LCR of 120% is a very high-quality LCR ratio.",quarter,Jane Fraser,CEO,20,Q and A,Q1_2023,2023-04-14
Thank you. And there are no further questions at this time. I will now turn the call over to Jenn Landis for closing remarks.,quarter,Operator,Host,20,Conclusion,Q1_2023,2023-04-14
"Thank you everyone for joining us today. If you have any follow-up questions, please reach out to IR. Thank you.",quarter,Jennifer Landis,Host,20,Conclusion,Q1_2023,2023-04-14
This does conclude Citi's First Quarter 2023 Earnings Review Call. You may now disconnect at any time.,quarter,Operator,Host,20,Conclusion,Q1_2023,2023-04-14
"Certain statements in this document are “forward -looking statements” within the meaning of the rules and regulations of the U.S. Securities and Exchange Commission. These statements are based on management’s current expectations and are subject to uncertainty and changes in circumstances. Actual results and capital and other financial condition may differ materially from those included in these statements due to a variety of factors, including the precautionary statements included in this document and those contained in Citigroup’s filings with the U.S. Securities and Exchange Commission, including without limitation the “Risk Factors” section of Citigroup’s 2022 Annual Report on Form 10-K.",quarter,Other,Other,20,Disclaimer,Q1_2023,2023-04-14
