text,fiscal_period_ref,speaker,role,page,section,reporting_period,date_of_call
"Yeah. I mean, I wish I had sort of an answer that fit better into your framework. But in some fundamental sense, we just kind of don't agree with the framework in the sense that and we've been through this over the last couple of years, right?",quarter,Jeremy Barnum,CFO,17,Q and A,Q3_2023,2023-10-13
"In a world where rates drop very suddenly and recover like quite dramatically, and credit becomes abnormally good and then rebounds, and you've seen these very significant fluctuations in capital markets. We saw that in 2021 going into 2022 where the revenue environment can change a lot in the short term for reasons that can be largely out of your control.",quarter,Jeremy Barnum,CFO,17,Q and A,Q3_2023,2023-10-13
"And while of course there are parts of our expense base, which are in the short term directly sensitive to the revenue environment and some of those adjust naturally and some of them we adjust more forcefully as a function of volumes, but other things are much more structural.",quarter,Jeremy Barnum,CFO,17,Q and A,Q3_2023,2023-10-13
And the goal is to make sure that those other things are sized appropriately to what we believe sustainable through the cycle returns are. So we're always very focused on cost. You can be rest assured of that. That discipline internally is as aggressive as ever as we go through the budget cycle. But there are long-term plays and you really shouldn’t expect us to see trying to generate cosmetically lower costs in response to a lower revenue environment where we didn’t balloon the costs when the revenue became as we’ve argued unsustainably high.,quarter,Jeremy Barnum,CFO,17,Q and A,Q3_2023,2023-10-13
"Yeah. Fair enough. And if I could just squeeze in on First Republic, obviously the contribution there is coming in multiples higher-than-expected. How do you think about the puts and takes in terms of, I think there's probably some run-off of loans still to come, but also opportunities to deepen the relationships there?",quarter,Matt O'Connor,Analyst,17,Q and A,Q3_2023,2023-10-13
"Yeah. So you're right about the contribution and about the run-off of loans, and it is notable the First Republic related net income that we've printed this quarter – so the first thing to say is that we don't think that that First Republic related net income number from this quarter is a sustainable indicator of the future run rate.",quarter,Jeremy Barnum,CFO,18,Q and A,Q3_2023,2023-10-13
"Some of the same dynamics that we've just talked about, in particular, over-earning on deposits or sort of above normal on deposit margins, also apply to the First Republic franchise to some degree. So we would expect that to normalize.",quarter,Jeremy Barnum,CFO,18,Q and A,Q3_2023,2023-10-13
"And probably more significantly as the things you alluded to, we do have some accelerated pull to par on some of the commitments that we took on at a fair value discount as part of the acquisition, so that's a short-term tailwind in the revenue that will come out of that over the next few quarters.",quarter,Jeremy Barnum,CFO,18,Q and A,Q3_2023,2023-10-13
"And yeah, in terms of how it's going overall and deepening the relationships, that remains a focus and I think more of that will happen as we continue the integration and we continue stabilizing.",quarter,Jeremy Barnum,CFO,18,Q and A,Q3_2023,2023-10-13
"And yeah, I think as I said on the press call, things are going well arguably a little bit better than we'd sort of modeled as part of the acquisition, and we're happy to see that.",quarter,Jeremy Barnum,CFO,18,Q and A,Q3_2023,2023-10-13
Okay. Thank you very much.,quarter,Matt O'Connor,Analyst,18,Q and A,Q3_2023,2023-10-13
Thank you. There are no further questions.,quarter,Operator,Host,18,Conclusion,Q3_2023,2023-10-13
Thank you very much.,quarter,Jamie Dimon,CEO,18,Conclusion,Q3_2023,2023-10-13
Thank you for participating in today's conference. You may disconnect at this time.,quarter,Operator,Host,18,Conclusion,Q3_2023,2023-10-13
"This document contains forward-looking statements within the meaning of the Private Securities Litigation Reform Act of 1995. These statements are based on the current beliefs and expectations of JPMorgan Chase & Co.’s management and are subject to significant risks and uncertainties. Actual results may differ from those set forth in the forward-looking statements. Factors that could cause JPMorgan Chase & Co.’s actual results to differ materially from those described in the forward-looking statements can be found in JPMorgan Chase & Co.’s Annual Report on Form 10-K for the year ended December 31, 2022, which has been filed with the Securities and Exchange Commission and is available on JPMorgan Chase & Co.’s website (https://jpmorganchaseco.gcs-web.com/financial-information/sec-filings), and on the Securities and Exchange Commission’s website (www.sec.gov). JPMorgan Chase & Co. does not undertake to update any forward-looking statements.",quarter,Other,Other,18,Disclaimer,Q3_2023,2023-10-13
